source_index,source_wav,source_x,source_y,source_z,radius,angle_rad,yaw_deg,theta,angle_relative_to_head,mic_L_x,mic_L_y,mic_L_z,mic_R_x,mic_R_y,mic_R_z,mic_C_x,mic_C_y,mic_C_z,mic_T_x,mic_T_y,mic_T_z,angle_mic_L,angle_mic_R,angle_mic_C,angle_mic_T
4413,32-21625-0013.wav,3.0,6.0,0.1941,3.0,3.141592653589793,29.999999999999996,0.5235987755982988,1.0471975511965979,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.4466360936297928,0.7520160883350595,1.0471975511965979,1.0471975511965979
4414,32-21625-0013.wav,3.0,6.0,0.1941,3.0,3.141592653589793,59.99999999999999,1.0471975511965976,0.5235987755982991,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,0.7864680094713333,0.35773275848241154,0.5235987755982991,0.5235987755982991
4415,32-21625-0013.wav,3.401923788646684,4.500000000000001,0.1941,3.0,3.665191429188092,-59.99999999999999,-1.0471975511965976,-3.141592653589793,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.12121997096831,-3.09459376492297,-3.141592653589793,-2.098645884359219
4416,32-21625-0013.wav,3.401923788646684,4.500000000000001,0.1941,3.0,3.665191429188092,-29.999999999999996,-0.5235987755982988,2.617993877991494,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.783859895107381,2.35512464411846,2.617993877991494,-2.622244659957518
4417,32-21625-0013.wav,3.401923788646684,4.500000000000001,0.1941,3.0,3.665191429188092,0.0,0.0,2.094395102393195,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.3895765652547336,1.6949565599599998,2.094395102393195,3.1373418716237693
4418,32-21625-0013.wav,3.401923788646684,4.500000000000001,0.1941,3.0,3.665191429188092,29.999999999999996,0.5235987755982988,1.5707963267948968,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.9573570488906944,1.184235604699099,1.5707963267948968,2.6137430960254706
4419,32-21625-0013.wav,3.401923788646684,4.500000000000001,0.1941,3.0,3.665191429188092,59.99999999999999,1.0471975511965976,1.0471975511965985,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.446636093629792,0.7520160883350597,1.0471975511965985,2.0901443204271715
4420,32-21625-0013.wav,4.499999999999999,3.4019237886466853,0.1941,3.0,4.1887902047863905,-59.99999999999999,-1.0471975511965976,-2.617993877991495,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.7449039258166525,-2.298326183570321,-2.617993877991495,-1.6966009154729906
4421,32-21625-0013.wav,4.499999999999999,3.4019237886466853,0.1941,3.0,4.1887902047863905,-29.999999999999996,-0.5235987755982988,3.1415926535897927,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.12121997096831,-3.0945937649229704,3.1415926535897927,-2.220199691071289
4422,32-21625-0013.wav,4.499999999999999,3.4019237886466853,0.1941,3.0,4.1887902047863905,0.0,0.0,2.617993877991494,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.783859895107381,2.35512464411846,2.617993877991494,-2.7437984666695883
4423,32-21625-0013.wav,4.499999999999999,3.4019237886466853,0.1941,3.0,4.1887902047863905,29.999999999999996,0.5235987755982988,2.094395102393195,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.3895765652547336,1.6949565599600007,2.094395102393195,3.0157880649116993
4424,32-21625-0013.wav,4.499999999999999,3.4019237886466853,0.1941,3.0,4.1887902047863905,59.99999999999999,1.0471975511965976,1.5707963267948968,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.9573570488906944,1.184235604699099,1.5707963267948968,2.4921892893134006
4425,32-21625-0013.wav,5.999999999999999,3.0,0.1941,3.0,4.71238898038469,-59.99999999999999,-1.0471975511965976,-2.0943951023931957,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.3567576027333628,-1.687136280646945,-2.0943951023931957,-1.3818865180736024
4426,32-21625-0013.wav,5.999999999999999,3.0,0.1941,3.0,4.71238898038469,-29.999999999999996,-0.5235987755982988,-2.617993877991495,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.7449039258166525,-2.298326183570321,-2.617993877991495,-1.9054852936719011
4427,32-21625-0013.wav,5.999999999999999,3.0,0.1941,3.0,4.71238898038469,0.0,0.0,-3.141592653589793,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.1212199709683097,-3.09459376492297,-3.141592653589793,-2.4290840692702
4428,32-21625-0013.wav,5.999999999999999,3.0,0.1941,3.0,4.71238898038469,29.999999999999996,0.5235987755982988,2.617993877991494,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7838598951073816,2.35512464411846,2.617993877991494,-2.9526828448684985
4429,32-21625-0013.wav,5.999999999999999,3.0,0.1941,3.0,4.71238898038469,59.99999999999999,1.0471975511965976,2.0943951023931957,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.389576565254734,1.6949565599600007,2.0943951023931957,2.806903686712789
4430,32-21625-0013.wav,7.499999999999998,3.401923788646683,0.1941,3.0,5.235987755982988,-59.99999999999999,-1.0471975511965976,-1.5707963267948972,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.9378984852115853,-1.2036941683782092,-1.5707963267948972,-1.0893301068777075
4431,32-21625-0013.wav,7.499999999999998,3.401923788646683,0.1941,3.0,5.235987755982988,-29.999999999999996,-0.5235987755982988,-2.094395102393196,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.3567576027333637,-1.6871362806469454,-2.094395102393196,-1.6129288824760066
4432,32-21625-0013.wav,7.499999999999998,3.401923788646683,0.1941,3.0,5.235987755982988,0.0,0.0,-2.617993877991495,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.7449039258166525,-2.2983261835703215,-2.617993877991495,-2.1365276580743053
4433,32-21625-0013.wav,7.499999999999998,3.401923788646683,0.1941,3.0,5.235987755982988,29.999999999999996,0.5235987755982988,3.1415926535897927,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.1212199709683097,-3.0945937649229704,3.1415926535897927,-2.660126433672604
4434,32-21625-0013.wav,7.499999999999998,3.401923788646683,0.1941,3.0,5.235987755982988,59.99999999999999,1.0471975511965976,2.617993877991494,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7838598951073816,2.35512464411846,2.617993877991494,3.0994600979086835
4435,32-21625-0013.wav,8.598076211353314,4.499999999999999,0.1941,3.0,5.759586531581287,-59.99999999999999,-1.0471975511965976,-1.0471975511965983,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.4544563729428492,-0.7848350508564308,-1.0471975511965983,-0.8049610330864208
4436,32-21625-0013.wav,8.598076211353314,4.499999999999999,0.1941,3.0,5.759586531581287,-29.999999999999996,-0.5235987755982988,-1.5707963267948974,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.9378984852115853,-1.2036941683782088,-1.5707963267948974,-1.3285598086847195
4437,32-21625-0013.wav,8.598076211353314,4.499999999999999,0.1941,3.0,5.759586531581287,0.0,0.0,-2.094395102393196,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.3567576027333628,-1.687136280646945,-2.094395102393196,-1.8521585842830184
4438,32-21625-0013.wav,8.598076211353314,4.499999999999999,0.1941,3.0,5.759586531581287,29.999999999999996,0.5235987755982988,-2.617993877991495,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.7449039258166525,-2.298326183570321,-2.617993877991495,-2.375757359881317
4439,32-21625-0013.wav,8.598076211353314,4.499999999999999,0.1941,3.0,5.759586531581287,59.99999999999999,1.0471975511965976,3.1415926535897927,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.1212199709683097,-3.09459376492297,3.1415926535897927,-2.899356135479616
4440,32-21625-0013.wav,10.0,6.0,0.1941,4.0,0.0,-59.99999999999999,-1.0471975511965976,-0.5235987755982989,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.7413282642812117,-0.42152526750131875,-0.5235987755982989,-0.5235987755982989
4441,32-21625-0013.wav,10.0,6.0,0.1941,4.0,0.0,-29.999999999999996,-0.5235987755982988,-1.0471975511965979,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.3454672266597887,-0.8392374578831105,-1.0471975511965979,-1.0471975511965979
4442,32-21625-0013.wav,10.0,6.0,0.1941,4.0,0.0,0.0,0.0,-1.5707963267948966,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.8534291983726403,-1.2881634552171528,-1.5707963267948966,-1.5707963267948966
4443,32-21625-0013.wav,10.0,6.0,0.1941,4.0,0.0,29.999999999999996,0.5235987755982988,-2.0943951023931953,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.3023551957066823,-1.7961254269300044,-2.0943951023931953,-2.0943951023931953
4444,32-21625-0013.wav,10.0,6.0,0.1941,4.0,0.0,59.99999999999999,1.0471975511965976,-2.617993877991494,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.7200673860884743,-2.400264389308581,-2.617993877991494,-2.617993877991494
4445,32-21625-0013.wav,9.464101615137753,8.0,0.1941,4.0,0.5235987755982988,-59.99999999999999,-1.0471975511965976,1.1102230246251565e-16,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.030307748325613,-0.016445378307313623,1.1102230246251565e-16,-0.20461513509876814
4446,32-21625-0013.wav,9.464101615137753,8.0,0.1941,4.0,0.5235987755982988,-29.999999999999996,-0.5235987755982988,-0.5235987755982988,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.7413282642812116,-0.42152526750131875,-0.5235987755982988,-0.728213910697067
4447,32-21625-0013.wav,9.464101615137753,8.0,0.1941,4.0,0.5235987755982988,0.0,0.0,-1.0471975511965974,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.3454672266597887,-0.83923745788311,-1.0471975511965974,-1.2518126862953658
4448,32-21625-0013.wav,9.464101615137753,8.0,0.1941,4.0,0.5235987755982988,29.999999999999996,0.5235987755982988,-1.5707963267948961,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.8534291983726399,-1.2881634552171524,-1.5707963267948961,-1.7754114618936645
4449,32-21625-0013.wav,9.464101615137753,8.0,0.1941,4.0,0.5235987755982988,59.99999999999999,1.0471975511965976,-2.094395102393195,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.3023551957066823,-1.796125426930004,-2.094395102393195,-2.299010237491963
4450,32-21625-0013.wav,8.0,9.464101615137753,0.1941,4.0,1.0471975511965976,-59.99999999999999,-1.0471975511965976,0.5235987755982985,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,0.6990279731913328,0.3905679862651793,0.5235987755982985,0.12272948113184881
4451,32-21625-0013.wav,8.0,9.464101615137753,0.1941,4.0,1.0471975511965976,-29.999999999999996,-0.5235987755982988,-4.440892098500626e-16,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.030307748325613552,-0.01644537830731396,-4.440892098500626e-16,-0.4008692944664502
4452,32-21625-0013.wav,8.0,9.464101615137753,0.1941,4.0,1.0471975511965976,0.0,0.0,-0.5235987755982991,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.741328264281212,-0.42152526750131886,-0.5235987755982991,-0.9244680700647488
4453,32-21625-0013.wav,8.0,9.464101615137753,0.1941,4.0,1.0471975511965976,29.999999999999996,0.5235987755982988,-1.0471975511965979,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.3454672266597887,-0.8392374578831103,-1.0471975511965979,-1.4480668456630474
4454,32-21625-0013.wav,8.0,9.464101615137753,0.1941,4.0,1.0471975511965976,59.99999999999999,1.0471975511965976,-1.5707963267948966,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.8534291983726403,-1.2881634552171526,-1.5707963267948966,-1.9716656212613461
4455,32-21625-0013.wav,6.0,10.0,0.1941,4.0,1.5707963267948966,-59.99999999999999,-1.0471975511965976,1.0471975511965974,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.3344993699913978,0.8146960544449852,1.0471975511965974,0.47228241342592725
4456,32-21625-0013.wav,6.0,10.0,0.1941,4.0,1.5707963267948966,-29.999999999999996,-0.5235987755982988,0.5235987755982987,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,0.6990279731913331,0.3905679862651793,0.5235987755982987,-0.05131636217237178
4457,32-21625-0013.wav,6.0,10.0,0.1941,4.0,1.5707963267948966,0.0,0.0,0.0,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.030307748325613112,-0.016445378307313737,0.0,-0.5749151377706704
4458,32-21625-0013.wav,6.0,10.0,0.1941,4.0,1.5707963267948966,29.999999999999996,0.5235987755982988,-0.5235987755982987,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.7413282642812116,-0.4215252675013184,-0.5235987755982987,-1.098513913368969
4459,32-21625-0013.wav,6.0,10.0,0.1941,4.0,1.5707963267948966,59.99999999999999,1.0471975511965976,-1.0471975511965974,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.3454672266597882,-0.8392374578831101,-1.0471975511965974,-1.622112688967268
4460,32-21625-0013.wav,4.000000000000001,9.464101615137755,0.1941,4.0,2.0943951023931953,-59.99999999999999,-1.0471975511965976,1.5707963267948963,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.865060668771011,1.2765319848187817,1.5707963267948963,0.8780211477372146
4461,32-21625-0013.wav,4.000000000000001,9.464101615137755,0.1941,4.0,2.0943951023931953,-29.999999999999996,-0.5235987755982988,1.0471975511965974,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.3344993699913972,0.8146960544449847,1.0471975511965974,0.35442237213891575
4462,32-21625-0013.wav,4.000000000000001,9.464101615137755,0.1941,4.0,2.0943951023931953,0.0,0.0,0.5235987755982987,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,0.6990279731913328,0.3905679862651793,0.5235987755982987,-0.16917640345938303
4463,32-21625-0013.wav,4.000000000000001,9.464101615137755,0.1941,4.0,2.0943951023931953,29.999999999999996,0.5235987755982988,0.0,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.030307748325613112,-0.01644537830731396,0.0,-0.6927751790576816
4464,32-21625-0013.wav,4.000000000000001,9.464101615137755,0.1941,4.0,2.0943951023931953,59.99999999999999,1.0471975511965976,-0.5235987755982987,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.7413282642812116,-0.42152526750131886,-0.5235987755982987,-1.2163739546559802
4465,32-21625-0013.wav,2.5358983848622465,8.000000000000002,0.1941,4.0,2.617993877991494,-59.99999999999999,-1.0471975511965976,2.094395102393195,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.326896599144807,1.8070932835983948,2.094395102393195,1.458517003024007
4466,32-21625-0013.wav,2.5358983848622465,8.000000000000002,0.1941,4.0,2.617993877991494,-29.999999999999996,-0.5235987755982988,1.5707963267948957,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.8650606687710103,1.2765319848187815,1.5707963267948957,0.9349182274257082
4467,32-21625-0013.wav,2.5358983848622465,8.000000000000002,0.1941,4.0,2.617993877991494,0.0,0.0,1.047197551196597,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.3344993699913972,0.814696054444985,1.047197551196597,0.41131945182740953
4468,32-21625-0013.wav,2.5358983848622465,8.000000000000002,0.1941,4.0,2.617993877991494,29.999999999999996,0.5235987755982988,0.5235987755982983,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,0.6990279731913324,0.3905679862651793,0.5235987755982983,-0.11227932377088924
4469,32-21625-0013.wav,2.5358983848622465,8.000000000000002,0.1941,4.0,2.617993877991494,59.99999999999999,1.0471975511965976,-4.440892098500626e-16,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.030307748325613552,-0.01644537830731396,-4.440892098500626e-16,-0.6358780993691878
4470,32-21625-0013.wav,2.0,6.000000000000001,0.1941,4.0,3.141592653589793,-59.99999999999999,-1.0471975511965976,2.617993877991494,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7510246673246135,2.4425646803984593,2.617993877991494,2.617993877991494
4471,32-21625-0013.wav,2.0,6.000000000000001,0.1941,4.0,3.141592653589793,-29.999999999999996,-0.5235987755982988,2.0943951023931953,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.3268965991448076,1.807093283598395,2.0943951023931953,2.094395102393195
4472,32-21625-0013.wav,2.0,6.000000000000001,0.1941,4.0,3.141592653589793,0.0,0.0,1.5707963267948966,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.8650606687710118,1.2765319848187815,1.5707963267948966,1.5707963267948961
4473,32-21625-0013.wav,2.0,6.000000000000001,0.1941,4.0,3.141592653589793,29.999999999999996,0.5235987755982988,1.0471975511965979,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.3344993699913978,0.814696054444985,1.0471975511965979,1.0471975511965974
4474,32-21625-0013.wav,2.0,6.000000000000001,0.1941,4.0,3.141592653589793,59.99999999999999,1.0471975511965976,0.5235987755982991,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,0.6990279731913331,0.39056798626517975,0.5235987755982991,0.5235987755982987
4475,32-21625-0013.wav,2.535898384862245,4.000000000000001,0.1941,4.0,3.665191429188092,-59.99999999999999,-1.0471975511965976,-3.141592653589793,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.1251472752824796,-3.1112849052641804,-3.141592653589793,-2.5057145542206056
4476,32-21625-0013.wav,2.535898384862245,4.000000000000001,0.1941,4.0,3.665191429188092,-29.999999999999996,-0.5235987755982988,2.617993877991494,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7510246673246135,2.4425646803984593,2.617993877991494,-3.0293133298189048
4477,32-21625-0013.wav,2.535898384862245,4.000000000000001,0.1941,4.0,3.665191429188092,0.0,0.0,2.094395102393195,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.3268965991448076,1.8070932835983948,2.094395102393195,2.7302732017623828
4478,32-21625-0013.wav,2.535898384862245,4.000000000000001,0.1941,4.0,3.665191429188092,29.999999999999996,0.5235987755982988,1.5707963267948968,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.8650606687710118,1.2765319848187817,1.5707963267948968,2.206674426164084
4479,32-21625-0013.wav,2.535898384862245,4.000000000000001,0.1941,4.0,3.665191429188092,59.99999999999999,1.0471975511965976,1.0471975511965985,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.3344993699913978,0.8146960544449853,1.0471975511965985,1.6830756505657851
4480,32-21625-0013.wav,3.9999999999999987,2.535898384862247,0.1941,4.0,4.1887902047863905,-59.99999999999999,-1.0471975511965976,-2.617993877991495,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.720067386088475,-2.400264389308582,-2.617993877991495,-1.925218698933813
4481,32-21625-0013.wav,3.9999999999999987,2.535898384862247,0.1941,4.0,4.1887902047863905,-29.999999999999996,-0.5235987755982988,3.1415926535897927,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.12514727528248,-3.111284905264181,3.1415926535897927,-2.448817474532112
4482,32-21625-0013.wav,3.9999999999999987,2.535898384862247,0.1941,4.0,4.1887902047863905,0.0,0.0,2.617993877991494,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7510246673246135,2.4425646803984593,2.617993877991494,-2.9724162501304106
4483,32-21625-0013.wav,3.9999999999999987,2.535898384862247,0.1941,4.0,4.1887902047863905,29.999999999999996,0.5235987755982988,2.094395102393195,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.3268965991448076,1.8070932835983948,2.094395102393195,2.787170281450877
4484,32-21625-0013.wav,3.9999999999999987,2.535898384862247,0.1941,4.0,4.1887902047863905,59.99999999999999,1.0471975511965976,1.5707963267948968,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.865060668771011,1.2765319848187817,1.5707963267948968,2.2635715058525783
4485,32-21625-0013.wav,5.999999999999999,2.0,0.1941,4.0,4.71238898038469,-59.99999999999999,-1.0471975511965976,-2.0943951023931957,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.3023551957066832,-1.7961254269300049,-2.0943951023931957,-1.519479964622525
4486,32-21625-0013.wav,5.999999999999999,2.0,0.1941,4.0,4.71238898038469,-29.999999999999996,-0.5235987755982988,-2.617993877991495,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.7200673860884748,-2.4002643893085818,-2.617993877991495,-2.043078740220824
4487,32-21625-0013.wav,5.999999999999999,2.0,0.1941,4.0,4.71238898038469,0.0,0.0,-3.141592653589793,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.1251472752824796,-3.1112849052641804,-3.141592653589793,-2.566677515819123
4488,32-21625-0013.wav,5.999999999999999,2.0,0.1941,4.0,4.71238898038469,29.999999999999996,0.5235987755982988,2.617993877991494,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7510246673246135,2.44256468039846,2.617993877991494,-3.0902762914174216
4489,32-21625-0013.wav,5.999999999999999,2.0,0.1941,4.0,4.71238898038469,59.99999999999999,1.0471975511965976,2.0943951023931957,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.326896599144808,1.8070932835983957,2.0943951023931957,2.669310240163866
4490,32-21625-0013.wav,7.9999999999999964,2.535898384862244,0.1941,4.0,5.235987755982988,-59.99999999999999,-1.0471975511965976,-1.5707963267948977,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.8534291983726412,-1.2881634552171537,-1.5707963267948977,-1.1699270323284472
4491,32-21625-0013.wav,7.9999999999999964,2.535898384862244,0.1941,4.0,5.235987755982988,-29.999999999999996,-0.5235987755982988,-2.0943951023931966,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.3023551957066837,-1.7961254269300055,-2.0943951023931966,-1.6935258079267461
